417,Problem 417,Reciprocal cycles II,"A unit fraction contains 1 in the numerator. The decimal representation of the unit fractions with denominators 2 to 10 are given:, Where 0.1(6) means 0.166666..., and has a 1-digit recurring cycle. It can be seen that <sup>1</sup>/<sub>7</sub> has a 6-digit recurring cycle., \nUnit fractions whose denominator has no other prime factors than 2 and/or 5 are not considered to have a recurring cycle.<br/>\nWe define the length of the recurring cycle of those unit fractions as 0. \n, \nLet L(n) denote the length of the recurring cycle of 1/n.\nYou are given that \u2211L(n) for 3 \u2264 n \u2264 1 000 000 equals 55535191115.\n, \nFind \u2211L(n) for 3 \u2264 n \u2264 100 000 00",35,2nd March 2013
418,Problem 418,Factorisation triples,"\nLet <var>n</var> be a positive integer. An integer triple (<var>a</var>, <var>b</var>, <var>c</var>) is called a <i>factorisation triple</i> of <var>n</var> if:, \nDefine <var>f</var>(<var>n</var>) to be <var>a</var> + <var>b</var> + <var>c</var> for the factorisation triple (<var>a</var>, <var>b</var>, <var>c</var>) of <var>n</var> which minimises <var>c</var> / <var>a</var>. One can show that this triple is unique.\n, \nFor example, <var>f</var>(165) = 19, <var>f</var>(100100) = 142 and <var>f</var>(20!) = 4034872.\n, \nFind <var>f</var>(43!).\",40,9th March 2013
419,Problem 419,Look and say sequence,"\nThe <b>look and say</b> sequence goes 1, 11, 21, 1211, 111221, 312211, 13112221, 1113213211, ...<br/>\nThe sequence starts with 1 and all other members are obtained by describing the previous member in terms of consecutive digits.<br/>\nIt helps to do this out loud:<br/>\n1 is 'one one' \u2192 11<br/>\n11 is 'two ones' \u2192 21<br/>\n21 is 'one two and one one' \u2192 1211 <br/>\n1211 is 'one one, one two and two ones' \u2192 111221<br/>\n111221 is 'three ones, two twos and one one' \u2192 312211<br/>\n...\n, \nDefine A(n), B(n) and C(n) as the number of ones, twos and threes in the n'th element of the sequence respectively.<br/>\nOne can verify that A(40) = 31254, B(40) = 20259 and C(40) = 11625.\n, \nFind A(n), B(n) and C(n) for n = 10<sup>12</sup>.<br/> \nGive your answer modulo 2<sup>30</sup> and separate your values for A, B and C by a comma.<br/> \nE.g. for n = 40 the answer would be 31254,20259,11625\",50,16th March 2013
420,Problem 420,2x2 positive integer matrix,"A <i>positive integer matrix</i> is a matrix whose elements are all positive integers.<br/>\nSome positive integer matrices can be expressed as a square of a positive integer matrix in two different ways. Here is an example:, \nWe define F(<var>N</var>) as the number of the 2x2 positive integer matrices which have a <dfn title=""the sum of the elements on the main diagonal"">trace</dfn> less than <var>N</var> and which can be expressed as a square of a positive integer matrix in two different ways.<br/>\nWe can verify that F(50) = 7 and F(1000) = 1019.\n, \nFind F(10<sup>7</sup>).\",60,24th March 2013
421,Problem 421,Prime factors of <var>n</var><sup>15</sup>+1,"\nNumbers of the form <var>n</var><sup>15</sup>+1 are composite for every integer <var>n</var> &gt; 1.<br/>\nFor positive integers <var>n</var> and <var>m</var> let <var>s</var>(<var>n,m</var>) be defined as the sum of the <i>distinct</i> prime factors of <var>n</var><sup>15</sup>+1 not exceeding <var>m</var>.\n, \nFind &amp;Sum; <var>s</var>(<var>n</var>,10<sup>8</sup>) for 1 \u2264 <var>n</var> \u2264 10<sup>11</sup>.\",50,31st March 2013
422,Problem 422,Sequence of points on a hyperbola,"Let H be the hyperbola defined by the equation 12<var>x</var><sup>2</sup> + 7<var>x</var><var>y</var> - 12<var>y</var><sup>2</sup> = 625., Next, define X as the point (7, 1). It can be seen that X is in H., Now we define a sequence of points in H, {P<sub><var>i</var></sub> : <var>i</var> \u2265 1}, as:\n, You are given that P<sub>3</sub>  = (-19/2, -229/24), P<sub>4</sub> = (1267/144, -37/12) and P<sub>7</sub> = (17194218091/143327232, 274748766781/1719926784)., Find P<sub><var>n</var></sub> for <var>n</var> = 11<sup>14</sup> in the following format:<br/>If P<sub><var>n</var></sub> = (<var>a</var>/<var>b</var>, <var>c</var>/<var>d</var>) where the fractions are in lowest terms and the denominators are positive, then the answer is (<var>a</var> + <var>b</var> + <var>c</var> + <var>d</var>) mod 1\xa0000\xa0000\xa0007., For <var>n</var> = 7, the answer would have been: 806236837",75,7th April 2013
423,Problem 423,Consecutive die throws,"Let <var>n</var> be a positive integer.<br/>\nA 6-sided die is thrown <var>n</var> times. Let <var>c</var> be the number of pairs of consecutive throws that give the same value., For example, if <var>n</var> = 7 and the values of the die throws are (1,1,5,6,6,6,3), then the following pairs of consecutive throws give the same value:<br/>\n(<u>1,1</u>,5,6,6,6,3)<br/>\n(1,1,5,<u>6,6</u>,6,3)<br/>\n(1,1,5,6,<u>6,6</u>,3)<br/>\nTherefore, <var>c</var> = 3 for (1,1,5,6,6,6,3)., Define C(<var>n</var>) as the number of outcomes of throwing a 6-sided die <var>n</var> times such that <var>c</var> does not exceed \u03c0(<var>n</var>).<sup>1</sup><br/>\nFor example, C(3) = 216, C(4) = 1290, C(11) = 361912500 and C(24) = 4727547363281250000., Define S(<var>L</var>) as \u2211 C(<var>n</var>) for 1 \u2264 <var>n</var> \u2264 <var>L</var>.<br/>\nFor example, S(50) mod 1\xa0000\xa0000\xa0007 = 832833871., Find S(50\xa0000\xa0000) mod 1\xa0000\xa0000\xa0007., <sup>1</sup> \u03c0 denotes the <b>prime-counting function</b>, i.e. \u03c0(<var>n</var>) is the number of primes \u2264 <var>n</var>",45,14th April 2013
424,Problem 424,Kakuro,"The above is an example of a cryptic kakuro (also known as cross sums, or even sums cross) puzzle, with its final solution on the right. (The common rules of kakuro puzzles can be found easily on numerous internet sites. Other related information can also be currently found at <a href=""http://krazydad.com/"">krazydad.com</a> whose author has provided the puzzle data for this challenge.), The downloadable text file (<a href=""project/resources/p424_kakuro200.txt"">kakuro200.txt</a>) contains the description of 200 such puzzles, a mix of 5x5 and 6x6 types. The first puzzle in the file is the above example which is coded as follows:, 6,X,X,(vCC),(vI),X,X,X,(hH),B,O,(vCA),(vJE),X,(hFE,vD),O,O,O,O,(hA),O,I,(hJC,vB),O,O,(hJC),H,O,O,O,X,X,X,(hJE),O,O,X, The first character is a numerical digit indicating the size of the information grid. It would be either a 6 (for a 5x5 kakuro puzzle) or a 7 (for a 6x6 puzzle) followed by a comma (,). The extra top line and left column are needed to insert information., The content of each cell is then described and followed by a comma, going left to right and starting with the top line.<br/>\nX = Gray cell, not required to be filled by a digit.<br/>\nO (upper case letter)= White empty cell to be filled by a digit.<br/>\nA = Or any one of the upper case letters from A to J to be replaced by its equivalent digit in the solved puzzle.<br/>\n( ) = Location of the encrypted sums. Horizontal sums are preceded by a lower case ""h"" and vertical sums are preceded by a lower case ""v"". Those are followed by one or two upper case letters depending if the sum is a single digit or double digit one. For double digit sums, the first letter would be for the ""tens"" and the second one for the ""units"". When the cell must contain information for both a horizontal and a vertical sum, the first one is always for the horizontal sum and the two are separated by a comma within the same set of brackets, ex.: (hFE,vD). Each set of brackets is also immediately followed by a comma., The description of the last cell is followed by a Carriage Return/Line Feed (CRLF) instead of a comma., The required answer to each puzzle is based on the value of each letter necessary to arrive at the solution and according to the alphabetical order. As indicated under the example puzzle, its answer would be 8426039571. At least 9 out of the 10 encrypting letters are always part of the problem description. When only 9 are given, the missing one must be assigned the remaining digit., You are given that the sum of the answers for the first 10 puzzles in the file is 64414157580., Find the sum of the answers for the 200 puzzles",60,20th April 2013
425,Problem 425,Prime connection,"\nTwo positive numbers A and B are said to be <i>connected</i> (denoted by ""A \u2194 B"") if one of these conditions holds:<br/>\n(1) A and B have the same length and differ in exactly one digit; for example, 123 \u2194 173.<br/>\n(2) Adding one digit to the left of A (or B) makes B (or A); for example, 23 \u2194 223 and 123 \u2194 23.\n, \nWe call a prime P a <i>2's relative</i> if there exists a chain of connected primes between 2 and P and no prime in the chain exceeds P.\n, \nFor example, 127 is a 2's relative. One of the possible chains is shown below:<br/>\n2 \u2194 3 \u2194 13 \u2194 113 \u2194 103 \u2194 107 \u2194 127<br/>\nHowever, 11 and 103 are not 2's relatives.\n, \nLet F(N) be the sum of the primes \u2264 N which are not 2's relatives.<br/>\nWe can verify that F(10<sup>3</sup>) = 431 and F(10<sup>4</sup>) = 78728.\n, \nFind F(10<sup>7</sup>).\",25,27th April 2013
426,Problem 426,Box-ball system,"\nConsider an infinite row of boxes. Some of the boxes contain a ball. For example, an initial configuration of 2 consecutive occupied boxes followed by 2 empty boxes, 2 occupied boxes, 1 empty box, and 2 occupied boxes can be denoted by the sequence (2, 2, 2, 1, 2), in which the number of consecutive occupied and empty boxes appear alternately.\n, \nA turn consists of moving each ball exactly once according to the following rule: Transfer the leftmost ball which has not been moved to the nearest empty box to its right.\n, \nAfter one turn the sequence (2, 2, 2, 1, 2) becomes (2, 2, 1, 2, 3) as can be seen below; note that we begin the new sequence starting at the first occupied box.\n, \nA system like this is called a <b>Box-Ball System</b> or <b>BBS</b> for short.\n, \nIt can be shown that after a sufficient number of turns, the system evolves to a state where the consecutive numbers of occupied boxes is invariant. In the example below, the consecutive numbers of <b>occupied boxes</b> evolves to [1, 2, 3]; we shall call this the final state.\n, \nWe define the sequence {<var>t</var><sub><var>i</var></sub>}:<br/>, \nStarting from the initial configuration (<var>t</var><sub>0</sub>, <var>t</var><sub>1</sub>, \u2026, <var>t</var><sub>10</sub>), the final state becomes [1, 3, 10, 24, 51, 75].<br/>\nStarting from the initial configuration (<var>t</var><sub>0</sub>, <var>t</var><sub>1</sub>, \u2026, <var>t</var><sub>10 000 000</sub>), find the final state.<br/>\nGive as your answer the sum of the squares of the elements of the final state. For example, if the final state is [1, 2, 3] then 14 ( = 1<sup>2</sup> + 2<sup>2</sup> + 3<sup>2</sup>) is your answer.\",75,4th May 2013
427,Problem 427,n-sequences,"A sequence of integers S = {s<sub><var>i</var></sub>} is called an <var>n-sequence</var> if it has <var>n</var> elements and each element s<sub><var>i</var></sub> satisfies 1 \u2264 s<sub><var>i</var></sub> \u2264 <var>n</var>. Thus there are <var>n</var><sup><var>n</var></sup> distinct <var>n</var>-sequences in total.\nFor example, the sequence S = {1, 5, 5, 10, 7, 7, 7, 2, 3, 7} is a 10-sequence., For any sequence S, let L(S) be the length of the longest contiguous subsequence of S with the same value.\nFor example, for the given sequence S above, L(S) = 3, because of the three consecutive 7's., Let <var>f</var>(<var>n</var>) = \u2211 L(S) for all <var>n</var>-sequences S., For example, <var>f</var>(3) = 45, <var>f</var>(7) = 1403689 and <var>f</var>(11) = 481496895121., Find <var>f</var>(7\xa0500\xa0000) mod 1\xa0000\xa0000\xa0009",95,11th May 2013
428,Problem 428,Necklace of circles,"Let <var>a</var>, <var>b</var> and <var>c</var> be positive numbers.<br/>\nLet W, X, Y, Z be four collinear points where |WX| = <var>a</var>, |XY| = <var>b</var>, |YZ| = <var>c</var> and |WZ| = <var>a</var> + <var>b</var> + <var>c</var>.<br/>\nLet C<sub>in</sub> be the circle having the diameter XY.<br/>\nLet C<sub>out</sub> be the circle having the diameter WZ.<br/>, \nThe triplet (<var>a</var>, <var>b</var>, <var>c</var>) is called a <em>necklace triplet</em> if you can place <var>k</var> \u2265 3 distinct circles C<sub>1</sub>, C<sub>2</sub>, ..., C<sub><var>k</var></sub> such that:\n, \nFor example, (5, 5, 5) and (4, 3, 21) are necklace triplets, while it can be shown that (2, 2, 5) is not.\n, <p align=""center""><img alt=""p428_necklace.png"" src=""project/images/p428_necklace.png""/>, \nLet T(<var>n</var>) be the number of necklace triplets (<var>a</var>, <var>b</var>, <var>c</var>) such that <var>a</var>, <var>b</var> and <var>c</var> are positive integers, and <var>b</var> \u2264 <var>n</var>.\nFor example, T(1)\xa0=\xa09, T(20)\xa0=\xa0732 and T(3000)\xa0=\xa0438106.\n, \nFind T(1\xa0000\xa0000\xa0000).\",90,19th May 2013
429,Problem 429,Sum of squares of unitary divisors,"\nA unitary divisor <var>d</var> of a number <var>n</var> is a divisor of <var>n</var> that has the property gcd(<var>d, n/d</var>) = 1.<br/>\nThe unitary divisors of 4! = 24 are 1, 3, 8 and 24.<br/>\nThe sum of their squares is 1<sup>2</sup> + 3<sup>2</sup> + 8<sup>2</sup> + 24<sup>2</sup> = 650.\n, \nLet S(<var>n</var>) represent the sum of the squares of the unitary divisors of <var>n</var>. Thus S(4!)=650.\n, \nFind S(100 000 000!) modulo 1 000 000 009.\",20,26th May 2013
430,Problem 430,Range flips,"<var>N</var> disks are placed in a row, indexed 1 to <var>N</var> from left to right.<br/>\nEach disk has a black side and white side. Initially all disks show their white side., At each turn, two, not necessarily distinct, integers <var>A</var> and <var>B</var> between 1 and <var>N</var> (inclusive) are chosen uniformly at random.<br/>\nAll disks with an index from <var>A</var> to <var>B</var> (inclusive) are flipped., The following example shows the case <var>N</var> = 8. At the first turn <var>A</var> = 5 and <var>B</var> = 2, and at the second turn <var>A</var> = 4 and <var>B</var> = 6., <p align=""center""><img alt=""p430_flips.gif"" src=""project/images/p430_flips.gif""/>, Let E(<var>N</var>, <var>M</var>) be the expected number of disks that show their white side after <var>M</var> turns.<br/>\nWe can verify that E(3, 1) = 10/9, E(3, 2) = 5/3, E(10, 4) \u2248 5.157 and E(100, 10) \u2248 51.893., Find E(10<sup>10</sup>, 4000).<br/>\nGive your answer rounded to 2 decimal places behind the decimal point",35,2nd June 2013
431,Problem 431,Square Space Silo,"Fred the farmer arranges to have a new storage silo installed on his farm and having an obsession for all things square he is absolutely devastated when he discovers that it is circular. Quentin, the representative from the company that installed the silo, explains that they only manufacture cylindrical silos, but he points out that it is resting on a square base. Fred is not amused and insists that it is removed from his property., Quick thinking Quentin explains that when granular materials are delivered from above a conical slope is formed and the natural angle made with the horizontal is called the angle of repose. For example if the angle of repose, $\\alpha = 30$ degrees, and grain is delivered at the centre of the silo then a perfect cone will form towards the top of the cylinder. In the case of this silo, which has a diameter of 6m, the amount of space wasted would be approximately 32.648388556 m<sup>3</sup>. However, if grain is delivered at a point on the top which has a horizontal distance of $x$ metres from the centre then a cone with a strangely curved and sloping base is formed. He shows Fred a picture., We shall let the amount of space wasted in cubic metres be given by $V(x)$. If $x = 1.114785284$, which happens to have three squared decimal places, then the amount of space wasted, $V(1.114785284) \\approx 36$. Given the range of possible solutions to this problem there is exactly one other option: $V(2.511167869) \\approx 49$. It would be like knowing that the square is king of the silo, sitting in splendid glory on top of your grain., Fred's eyes light up with delight at this elegant resolution, but on closer inspection of Quentin's drawings and calculations his happiness turns to despondency once more. Fred points out to Quentin that it's the radius of the silo that is 6 metres, not the diameter, and the angle of repose for his grain is 40 degrees. However, if Quentin can find a set of solutions for this particular silo then he will be more than happy to keep it., If Quick thinking Quentin is to satisfy frustratingly fussy Fred the farmer's appetite for all things square then determine the values of $x$ for all possible square space wastage options and calculate $\\sum x$ correct to 9 decimal places",40,9th June 2013
